Date, Store_ID, Product_ID, Quantity_Sold, Revenue 
2025-03-02, 46, ISK-945, 16, 640.61 
date_error, 46, GCI-817, quantity_error, 127.4 
2025-03-03, 81, MYO-069, 20, 634.08 
2025-02-26, 46, TSP-547, 37, 94.8 
2025-03-07, 50, TNI-690, 50, 335.88 
None, 8, CCO-640, 5, 903.47 
2025-03-22, 76, KQH-433, 15, 933.8 
2025-02-21, 38, FDR-741, 30, 967.07 
2025-02-13, None, HED-945, 21, 152.32 
2025-01-31, store_error, None, quantity_error, 670.58 
2025-02-16, 55, UAQ-416, 7, 932.01 
2025-03-13, 94, EWW-325, 21, 657.48 
2025-01-18, 17, OPH-159, , None 
2025-02-28, 14, QHC-037, 7, 631.56 
2025-02-07, 11, PKE-308, 39, 747.29 
2025-01-08, 80, VQB-832, 20, 270.3 
2025-02-10, 61, None, None, revenue_error 
2025-02-01, 17, LSL-590, 3, 373.33 
2025-03-18, 10, AVR-638, 8, 201.13 
2025-03-08, 5, , , 555.93 
2025-03-20, 96, YRI-845, 22, 242.74 
2025-03-27, 51, FAA-283, 32, 156.07 
2025-03-17, 57, ITJ-434, 34, 781.53 
2025-01-28, 87, ASV-335, 21, 218.12 
2025-02-02, 44, MVW-927, 12, 624.84 
2025-02-10, 46, KZD-594, 7, 304.45 
2025-03-26, 85, ZRI-706, 49, 874.92 
2025-01-27, 23, HQU-200, 31, 181.28 
2025-03-26, 98, OYS-498, 34, 354.08 
, 73, FQF-785, 44, 637.35 
2025-02-01, store_error, ZMS-403, None, 517.35 
2025-02-14, 73, OPM-285, 1, 267.2 
2025-03-27, 60, UVP-224, 12, 905.44 
2025-02-07, 84, product_error, 15, 311.63 
2025-03-17, None, BMD-633, 35, 151.74 
2025-02-20, 67, DMK-335, 5, 597.3 
2025-02-12, 21, KRA-093, 35, 194.74 
2025-01-09, , None, 18, 607.17 
2025-03-11, 31, BLU-916, 7, 325.33 
None, 60, RLP-425, 21, 330.4 
2025-02-06, 63, AFG-571, 21, 847.59 
2025-02-04, 2, KMH-400, None, revenue_error 
2025-02-03, 21, WBO-205, 35, 578.16 
2025-03-28, 16, product_error, 48, 717.22 
2025-01-06, 9, KXJ-836, 28,  
2025-02-24, 18, HAW-785, 9, 751.08 
2025-02-14, 31, SJS-027, quantity_error, 952.18 
2025-01-03, 70, QUW-120, 48, revenue_error 
, 74, FMD-465, , 184.85 
, 81, ETQ-067, 28, 848.9 
2025-02-20, 15, None, quantity_error, 761.93 
2025-02-16, 78, QJD-021, 24, 664.5 
2025-01-15, 25, None, 43, None 
2025-01-04, 1, FES-871, None, 906.97 
2025-01-15, 58, AEY-089, 1, 477.2 
2025-02-12, 72, MVC-732, 13, 934.02 
None, 19, SRP-518, , revenue_error 
2025-02-21, 4, OFA-331, 28, 756.44 
2025-03-09, 16, MPM-981, 27, 449.67 
2025-03-12, 41, LGF-465, 29, None 
, 54, IFS-149, None, 635.97 
2025-02-07, 50, product_error, 26, 29.69 
2025-02-22, 92, product_error, 5, 33.03 
2025-02-03, 59, EVM-193, 13, 625.23 
date_error, , YYC-453, 10, 352.36 
None, 10, TWL-231, 47, 857.28 
2025-01-22, 57, GZK-009, 39, 174.43 
2025-01-01, 12, OBR-519, 35, 403.18 
2025-03-12, 94, IVP-935, 48, 54.8 
2025-01-13, 33, CPV-119, quantity_error, 759.31 
2025-02-28, 60, SNT-081, None, 181.3 
date_error, 100, WJV-110, 20, 11.67 
2025-01-03, 69, FQP-697, 29, 569.96 
2025-02-01, 4, JXG-933, 7, None 
2025-01-18, 95, product_error, 16, 264.7 
2025-01-02, 84, XNL-119, 8, 427.89 
2025-03-04, 14, OOW-181, None, 26.45 
2025-02-23, 58, DVN-119, 8, 23.19 
2025-01-09, 43, IUI-524, 42, 915.94 
None, 27, YVY-589, 50, 715.45 
2025-01-04, 31, None, 13, 339.47 
2025-01-22, 6, SDX-029, 1, 546.7 
2025-03-06, 4, GVR-276, 8, 710.35 
2025-01-09, 74, product_error, 38, 564.93 
2025-01-09, 88, EOD-207, 13, 88.9 
2025-03-14, 89, YAG-581, 42, 803.69 
2025-03-09, 12, KTP-256, 23, 503.92 
2025-02-28, 38, None, 20, 275.35 
2025-02-23, 34, DNG-934, 29, 893.06 
2025-01-24, 100, ZYC-877, 7, 785.34 
2025-03-08, 49, JMV-305, 48, 852.48 
2025-03-27, 55, product_error, 46, 457.89 
2025-01-23, 60, product_error, 24, 907.38 
2025-01-21, None, NFP-161, quantity_error, 416.81 
2025-02-12, 12, HPO-903, 34, 701.36 
2025-03-28, 12, ONM-772, , 846.57 
2025-02-12, 89, SIT-423, 37, 65.64 
2025-03-05, 98, VUV-683, 1, 121.01 
2025-01-28, 32, CIP-516, 15, 246.8 
2025-03-05, 43, KRY-352, 5, 656.13 
2025-01-05, 25, YJJ-070, 46, 883.85 
2025-02-17, 69, MSC-642, 21, 786.83 
2025-03-19, 46, LWD-144, None, 607.47 
2025-02-11, 40, TVX-183, 46, 960.4 
2025-02-19, 27, RUE-600, 49, 895.13 
2025-03-13, 99, MFF-023, 37, 793.28 
2025-03-13, 22, RXQ-600, 17, 646.96 
2025-01-08, 45, MEF-482, 41, 924.15 
, 56, WGU-626, 22, 850.71 
2025-02-01, 21, CYD-227, 45, 134.6 
2025-01-25, 63, GPG-636, 36, 236.71 
2025-01-10, 58, HDE-757, 30, 957.77 
2025-01-25, 19, YOZ-375, 44, revenue_error 
2025-03-27, 68, XVO-896, 11, 677.43 
2025-01-26, 97, VHF-662, 34, 892.91 
2025-02-04, 4, DTZ-915, 31, 36.01 
2025-01-27, 10, , 25, 514.97 
2025-03-01, 63, FPA-447, 5, 142.36 
2025-01-01, 16, product_error, 42,  
2025-02-14, 25, None, 23, 232.87 
2025-02-10, 54, EXX-959, 17, 433.69 
2025-03-19, 22, ACL-484, 36, 954.82 
2025-01-13, 11, FGP-219, 6, 825.92 
date_error, 55, KYC-725, 11, 877.23 
2025-01-16, 72, XUF-911, 12, 448.12 
, 69, RFZ-335, 2, 71.3 
None, 72, DAS-034, None, 485.49 
2025-03-19, 84, DQC-845, 39, 323.43 
2025-03-06, 66, ABT-238, 25, 407.75 
2025-02-21, None, None, 24, 587.8 
2025-02-13, 7, WZH-566, 6, 954.62 
2025-01-19, 52, RIO-844, 19, 476.51 
date_error, store_error, HTV-314, , None 
2025-01-06, 5, UVH-850, 7, 58.61 
2025-01-05, 88, VLT-647, 41, 711.15 
2025-02-19, 28, BDD-127, 4, 127.23 
2025-03-18, 74, UTS-801, 25, 561.98 
2025-01-20, 81, BIX-442, 38, 228.12 
2025-03-02, 47, TFK-145, 23, 453.99 
2025-02-10, 36, RAN-359, 42, 711.16 
2025-01-01, , NSN-806, 43, 266.4 
2025-03-05, 15, JRH-188, 43, 798.53 
2025-02-01, 14, IKJ-169, 14, 901.98 
2025-02-18, 16, DBT-291, 13, None 
date_error, store_error, ZPD-621, 19, 908.44 
2025-01-23, 93, LYQ-555, 11, 687.64 
2025-02-24, 12, YBO-776, 25,  
2025-01-29, 77, None, 40, 117.36 
2025-01-28, 76, product_error, 24, 504.55 
2025-03-23, 78, IZZ-739, 30, 603.88 
2025-03-08, 91, UUM-898, 14, revenue_error 
2025-03-14, 40, MMP-769, 1, 172.73 
2025-01-08, 35, WGF-690, 11, 392.18 
date_error, 15, WUV-348, 37, 97.17 
2025-03-16, 37, FSR-959, 39, None 
2025-03-09, 8, OOJ-578, None, 20.07 
None, 71, None, 4, 245.43 
2025-03-13, 51, CRB-539, None, 601.31 
2025-01-26, 51, SLV-187, 35, 881.66 
2025-01-24, 5, YDX-671, 21, 335.14 
date_error, None, EJS-445, 25, 238.89 
2025-02-01, 71, FCU-572, 1, 439.32 
2025-01-24, 73, OXE-647, 29, 156.01 
2025-01-08, 57, YXW-688, 36, 268.27 
2025-01-02, 98, MNY-398, 50, 583.15 
2025-02-17, , product_error, quantity_error, 566.39 
2025-02-10, 9, product_error, 4, 336.36 
2025-01-25, 23, CQL-392, 38, 45.18 
2025-03-06, 42, HFZ-491, 10, 801.41 
2025-02-14, 6, NZW-969, 9, 795.52 
2025-02-03, store_error, , 1, 720.64 
2025-03-28, 37, MIA-849, 22, 469.97 
2025-01-10, 13, ZPN-849, 27, 179.11 
None, 56, LHM-521, 48, 610.62 
2025-02-28, 41, GZT-870, 27, 707.97 
2025-03-13, 77, YZB-713, 46, 545.09 
2025-03-17, 51, ALP-697, 7, 360.87 
2025-02-15, None, VDB-212, 48, revenue_error 
2025-03-06, None, MET-342, quantity_error, 685.81 
2025-02-27, store_error, XCN-614, 42, 35.16 
2025-03-14, 3, GJV-393, 27, 852.59 
2025-01-01, 80, IBR-286, 46, 145.0 
2025-01-19, 30, YYC-581, 1, 83.4 
date_error, store_error, SWE-257, 18, 757.01 
2025-03-05, 19, CEM-573, 28, 812.35 
None, 48, YIM-928, 37, 756.75 
, 87, SQZ-052, ,  
2025-01-17, 7, EXG-419, 30, None 
2025-01-27, 82, JLP-352, 38, 617.26 
2025-02-15, 99, GWA-649, 22, revenue_error 
2025-01-10, 28, QAA-411, quantity_error, 867.34 
2025-02-25, 13, , 20, None 
2025-02-18, 64, XYR-400, 46, 716.05 
2025-03-08, 40, ATN-433, 11, 275.55 
date_error, 10, ADC-404, 37, 987.05 
2025-02-21, 72, YEJ-305, quantity_error, 229.28 
2025-03-11, 93, RLR-949, 32, 656.15 
2025-02-28, , IYK-353, 20, 287.21 
2025-01-09, 63, RAW-634, 37, 66.98 
2025-02-09, 62, LPA-517, 39, 612.5 
2025-03-16, 99, product_error, 46, 221.1 
2025-03-05, 13, DBF-428, 26, 258.62 
2025-01-23, , BDA-070, 26, revenue_error 
2025-02-01, 12, DSV-545, 10,  
2025-02-07, 39, LUO-304, 39, 505.79 
2025-02-14, 20, PBJ-102, 40, 762.56 
2025-01-12, 47, YGI-435, 47, 707.08 
2025-02-10, 38, SAO-623, 28, 272.8 
2025-01-26, 31, product_error, 47, 706.21 
2025-01-24, 27, MIF-133, , 644.55 
2025-02-22, 32, OLO-821, 9, 53.3 
2025-02-15, 66, LSZ-861, 15, 512.72 
, 72, FOQ-075, 36, 59.56 
None, 44, AUE-878, 34, 794.46 
2025-01-30, 9, QJQ-904, 7, 732.8 
2025-02-12, 30, None, 39, 787.09 
2025-03-07, 19, LSC-623, 39, 671.31 
2025-02-28, 87, YBF-103, 27, 781.26 
2025-01-04, 19, product_error, , 660.08 
date_error, 22, GHL-328, 26,  
2025-02-26, 51, BNZ-559, 34, 328.02 
date_error, 51, ELS-214, 6, 38.0 
2025-02-26, 75, LCO-130, 50, 153.75 
2025-02-26, 92, BUI-646, 36, 273.63 
2025-03-27, 13, WTZ-217, 10, 128.5 
2025-03-28, 96, FNU-487, 49, None 
2025-03-19, 33, LOJ-401, None, 816.44 
2025-01-01, 71, VNG-643, 41, 739.45 
2025-01-30, 27, LPE-646, 40, 394.67 
2025-01-19, 91, QGQ-125, 18, 498.96 
2025-02-24, 93, UST-858, 33, 670.47 
2025-03-10, 32, MXV-921, , 66.78 
2025-03-28, 96, OBW-490, 12, 556.92 
2025-03-26, 53, KTH-805, 8, 680.92 
2025-01-14, 44, product_error, 8, 222.75 
None, 90, UMZ-761, 5, 979.28 
2025-01-11, 100, KSE-815, 20, 73.6 
2025-01-27, 62, FYP-393, 5, revenue_error 
2025-02-25, 26, product_error, 35, 810.74 
2025-02-21, store_error, None, 19, revenue_error 
2025-02-15, 98, BZK-475, 35, 780.15 
2025-03-09, store_error, HJJ-153, 41, 316.13 
2025-02-13, None, OZS-696, 30, 620.34 
2025-03-25, 53, None, 43, 850.68 
2025-01-16, 61, DVR-273, 12, 12.69 
2025-01-28, 75, TUA-896, 9, 645.71 
, 78, QWF-832, 24, 862.85 
None, 2, IOO-739, , 687.64 
2025-02-03, 15, XDS-423, 34, 877.91 
2025-01-24, 36, SEF-878, 37, 228.3 
2025-03-27, , ERA-201, 38, 373.13 
2025-02-18, , QZG-226, 26,  
2025-02-18, None, NRT-447, 26, 847.29 
2025-01-31, 19, HBJ-117, 12, 897.06 
date_error, 77, product_error, 11, 742.68 
2025-02-26, 67, SMI-079, 29, 727.3 
2025-03-28, None, MTI-372, 4, 657.7 
2025-03-16, 29, FVQ-974, None, 745.22 
2025-01-30, 35, GWV-520, 10, 193.41 
date_error, 97, TZT-242, 10, 995.77 
2025-01-06, 4, RCG-835, 7, 668.39 
2025-02-08, 15, KRB-429, 27, 418.36 
None, 56, GTE-407, 46, 651.26 
2025-01-20, 27, JBW-832, 9, 845.28 
2025-02-26, 59, KDA-902, 3, 826.31 
2025-02-09, store_error, OOS-054, 16, 150.75 
2025-01-27, 35, XAM-374, 44, 618.67 
2025-02-21, 17, WZI-752, 48, 581.16 
None, 43, product_error, 23, 558.1 
2025-02-01, 27, HBN-306, 13, revenue_error 
2025-03-09, 81, UTC-186, 50, 962.33 
2025-03-28, 15, HCJ-596, , 888.5 
2025-03-22, 37, PJG-097, 22, 443.83 
2025-03-02, 78, OXG-980, quantity_error, 943.14 
2025-01-27, 64, KGW-342, 33, 270.71 
2025-03-06, 28, AED-000, 7, 554.63 
2025-03-07, 60, OWW-432, 31, 219.21 
None, 96, XSG-714, None, 525.0 
2025-01-28, 23, BEN-557, 27, 971.68 
, 77, None, 13, 36.04 
2025-03-22, 33, RXN-821, quantity_error, 35.46 
date_error, 64, AJN-425, 46, 603.27 
date_error, 32, LHP-360, 41, 156.0 
2025-03-26, store_error, EIZ-974, 14,  
2025-01-02, 40, NEM-294, 34, 210.89 
2025-01-26, 66, QVC-233, 6, 632.49 
2025-01-16, 65, AWT-290, 34, 994.12 
2025-01-31, 21, DTP-583, 17, 48.33 
2025-03-04, 94, UYS-659, 48, 64.86 
2025-01-15, 51, DMW-055, None, 117.02 
2025-03-28, 15, REV-799, 12, 541.46 
2025-02-10, 63, GZP-140, 44, 86.74 
2025-03-21, 19, NEX-844, 13, 832.99 
2025-01-10, 35, PTM-562, 6, 210.17 
date_error, 8, NQX-848, 47, revenue_error 
2025-03-08, 33, BBD-876, 47, 859.4 
2025-02-13, 75, KAS-853, 33, 744.29 
date_error, 68, QPC-583, 16, 244.35 
2025-02-17, 100, RBL-579, 36, 251.86 
2025-01-16, 78, UFG-355, 39, 704.82 
2025-02-14, 88, QZP-377, 29, 819.66 
2025-01-27, 72, EVO-520, 40, None 
2025-02-21, 69, ZME-354, 6, 713.57 
2025-02-10, 83, ZSK-993, quantity_error, 713.45 
2025-02-01, None, ABO-825, 18, 623.63 
2025-01-22, 70, WCI-178, 24, 892.75 
2025-01-12, 9, ASZ-503, 25, 494.47 
2025-02-07, 16, JNN-187, 2, 956.81 
2025-02-02, None, MUG-805, 9, 29.69 
2025-01-07, 82, CBS-199, 4, 473.14 
2025-03-12, 22, None, 45, 247.26 
2025-01-28, 35, product_error, 7, 984.07 
2025-01-30, 25, ZLK-575, None, 359.31 
2025-01-18, 79, GJA-274, 39, 143.88 
2025-02-07, 85, WQB-149, 37, 632.63 
2025-03-22, 86, RFM-563, 40, revenue_error 
2025-01-04, 73, YZZ-841, 9,  
2025-01-04, 7, COG-466, None, 807.1 
2025-02-26, 48, product_error, 19, 409.84 
2025-03-07, 20, DJD-044, 41, 586.91 
2025-02-13, 11, HJP-987, 31, 376.13 
2025-02-25, None, GNH-947, 5, 935.02 
2025-03-19, 59, YQJ-256, quantity_error, 587.16 
2025-01-21, 76, CYB-212, 20, 946.44 
2025-03-07, 30, IDS-836, None, 159.99 
2025-03-26, None, NKI-904, 8, 651.56 
2025-02-08, 84, VCU-530, 4, 290.28 
2025-01-06, 39, WOM-664, 47, 453.27 
2025-01-31, 75, DIW-258, 37, 539.79 
2025-03-14, 27, ECL-472, 27, 495.35 
2025-02-23, , PAJ-616, 9, 123.69 
date_error, 93, FZQ-778, 3, None 
date_error, 98, MGB-312, 2, 435.33 
, 85, BVX-989, 34, 334.52 
2025-02-24, 22, LQX-158, 45, 463.13 
2025-02-04, 21, FND-958, quantity_error, 162.5 
2025-03-16, store_error, WLM-233, 31, 730.02 
2025-02-22, 35, ZYZ-918, 23, 604.82 
2025-02-12, 96, FDJ-882, None, 607.46 
2025-01-13, 84, None, 36, 951.45 
2025-01-12, None, HGF-199, 23, 752.74 
2025-02-19, 72, KCJ-352, 12, 35.13 
2025-02-09, 54, ASY-667, None, 99.44 
2025-01-21, 81, WAB-683, 23, 31.83 
2025-01-14, 46, HGY-429, 10, 491.68 
2025-02-18, store_error, KLF-449, 28, revenue_error 
2025-02-03, store_error, SSA-615, 38, 44.06 
2025-03-15, 74, YSN-076, 43, 75.35 
2025-01-01, None, GAZ-042, 33, 318.79 
2025-01-22, 52, MBC-146, 24, 655.97 
2025-03-22, 81, VJT-502, 48, 959.14 
2025-03-22, 14, DUL-868, None, 600.7 
2025-02-12, 32, YVK-522, 3, 160.42 
2025-02-12, 13, product_error, 33, 196.09 
2025-01-13, 17, GTU-590, 17, 717.58 
2025-02-12, 100, product_error, 34, 183.81 
date_error, 53, EKC-955, 28, revenue_error 
2025-03-12, 30, VLT-721, 36, 123.16 
2025-01-07, 57, CZD-165, 47, 139.6 
2025-01-20, 97, KUZ-443, 2, 221.12 
2025-01-29, 87, ICD-786, 10, 962.07 
2025-02-05, 52, ZXF-912, 13, 741.96 
2025-01-10, 59, DFV-228, 30, 476.21 
2025-02-21, 29, product_error, 28, 32.51 
2025-03-17, 71, KVM-260, 17, 884.36 
2025-03-21, 77, UTD-717, 17, 497.77 
2025-02-14, 82, ECZ-472, 40, 875.17 
2025-02-17, 63, MST-376, 16, 489.95 
2025-01-08, 82, CJX-901, 25, 224.44 
2025-01-24, store_error, XBL-756, 49, 543.42 
2025-02-27, 67, WNE-776, 7, 545.41 
2025-03-19, 19, None, 3, 132.83 
2025-03-19, store_error, XBY-318, 4, None 
2025-02-21, 66, NHP-590, 45, 673.92 
2025-03-16, 68, YLK-777, 44, 564.95 
date_error, 35, ZIA-282, 28, 114.52 
2025-01-24, 29, HDH-405, 46, 193.94 
2025-02-19, 58, QEE-448, 7, 931.53 
date_error, 94, MNZ-876, 26, 207.01 
None, 8, XXZ-602, 48, 642.24 
, store_error, DFH-460, 45, 703.05 
2025-03-02, 99, SOY-521, 4, None 
2025-03-10, 49, YVI-931, quantity_error, 198.09 
2025-03-09, 16, product_error, 37, revenue_error 
2025-01-05, 41, NQB-593, 13, 281.7 
2025-01-23, 69, HRT-818, 45, 741.39 
2025-01-17, 69, EPO-063, None,  
2025-03-01, 4, QKO-319, 30, 398.64 
2025-02-28, 94, RZW-943, 12, None 
None, 68, XNR-901, 22, 988.37 
2025-01-09, 59, QKP-959, 47, 644.98 
2025-01-06, 2, FWI-472, 6,  
2025-01-28, 11, QMK-717, 6, 642.77 
2025-01-01, 99, VKX-962, 21, 989.19 
date_error, store_error, REK-647, 48, 166.46 
2025-02-28, 48, XCZ-021, 35, 79.15 
None, 35, FLW-573, 50, 965.77 
2025-01-21, 21, YTT-414, 49, 321.47 
2025-01-25, 70, CTS-300, None, 921.33 
2025-01-26, 38, UJU-191, 44, 417.01 
2025-03-28, 38, AJE-947, 26, 439.62 
2025-02-12, 65, ILJ-479, 33, 543.28 
2025-03-14, 21, IXJ-662, quantity_error, 985.51 
2025-03-24, 89, FLQ-042, 12, 871.0 
2025-01-08, None, product_error, 49, 34.43 
2025-03-15, 47, product_error, 19, 840.74 
None, 79, QJJ-911, 23, 878.31 
2025-02-22, store_error, None, 23, 168.73 
2025-02-21, 62, BCC-545, 5, 158.6 
2025-03-14, None, ILY-080, 3,  
, store_error, YRR-751, 2, 239.3 
2025-03-10, 46, WAD-649, 16, 446.54 
2025-03-13, 24, IHB-274, None, None 
2025-03-04, 61, , 1, 589.85 
2025-03-23, 74, TEH-096, 12, 755.29 
2025-02-09, 46, YPL-812, None,  
2025-03-08, 18, AWA-045, 19, 325.92 
2025-03-12, 93, EAQ-557, 31, 15.87 
, 59, UFN-427, 28, None 
2025-02-01, 59, VCE-898, 19, None 
2025-02-27, 67, SER-251, 40, 930.13 
2025-03-18, 59, PBN-923, 32, 844.38 
2025-02-18, 37, FHE-056, 9, 952.19 
2025-03-21, 53, BSM-206, 50, None 
2025-02-11, None, MTX-811, 48, 92.36 
2025-01-19, 84, product_error, 38, 391.74 
2025-03-22, 67, XHV-783, 49, 449.45 
2025-01-16, 55, KCF-799, 45, 931.81 
2025-02-13, None, CMG-609, 19, 227.04 
2025-02-17, store_error, PIL-925, 13, 902.47 
2025-01-29, 100, AXP-684, 45, 508.26 
2025-02-21, , DXB-461, quantity_error, None 
2025-02-11, 80, ISP-531, 5, revenue_error 
2025-01-31, store_error, SHM-166, 41, 734.47 
2025-02-02, 70, JLY-620, 11, None 
2025-03-07, None, QQD-548, , 206.72 
2025-01-26, 30, BGR-561, 36, 159.02 
2025-01-09, None, QEP-609, 45, 130.52 
2025-03-18, 56, ZQL-367, 37, 601.76 
2025-03-05, 37, KJP-863, 25, 517.27 
2025-01-20, 36, HYW-035, 29, 356.89 
2025-01-12, 64, JSG-539, 24, 404.64 
2025-01-20, 93, CIW-382, 10, 111.0 
2025-02-26, 27, SJO-283, 12, revenue_error 
2025-02-24, 86, XOQ-408, 15, 280.27 
2025-02-24, 65, ZIP-695, quantity_error, 722.72 
2025-01-29, 44, FXG-382, 38, 739.44 
2025-02-06, 9, product_error, , 334.37 
2025-03-07, 22, DQX-806, 7,  
2025-01-01, 66, None, 37, 945.64 
None, 94, VCE-044, 33, 575.5 
2025-03-18, 27, CKF-654, 42, revenue_error 
2025-01-28, 28, YHT-086, 23, 819.55 
2025-03-10, 85, LOD-690, 39, 235.94 
2025-01-12, 51, OLZ-984, 42, 801.17 
None, store_error, WDB-654, 1, 767.87 
date_error, 87, TSN-261, 10, 232.34 
2025-03-25, 57, MMY-949, 8, 37.04 
2025-02-07, , FID-380, 6, 124.72 
2025-01-13, store_error, TJP-967, 45, revenue_error 
2025-03-10, store_error, BHI-904, 29, 239.88 
2025-01-09, 92, AZO-818, 45, 785.07 
2025-02-10, 92, IGP-963, 15, None 
2025-01-26, 50, APF-525, 23, 438.11 
2025-03-23, 86, product_error, 7, 488.29 
